,,,,,,Process name,Use & collection (BAU),"air separation, cryogenic | nitrogen, liquid | APOS, S","chemical factory construction, organics | chemical factory, organics | APOS, S","chemical production, inorganic | chemical, inorganic | APOS, S","chemical production, organic | chemical, organic | APOS, S","diesel production, petroleum refinery operation | diesel | APOS, S",Fossil-ethylene production,Fossil-MEG production,Fossil-propylene production,Fossil-styrene production,Fossil-TPA production,"hard coal mine operation and hard coal preparation | hard coal | APOS, S",HDPE production (BAU),"heat production, natural gas, at industrial furnace low-NOx >100kW | heat, district or industrial, natural gas | APOS, S","heavy fuel oil production, petroleum refinery operation | heavy fuel oil | APOS, S","incineration, electricity recovery, plastic residues (BAU)","landfill, plastic residues (BAU)",LDPE production (BAU),"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | APOS, S","market for compressed air, 600 kPa gauge | compressed air, 600 kPa gauge | APOS, S","market for hydrogen, liquid | hydrogen, liquid | APOS, S","market for municipal solid waste | municipal solid waste | APOS, S","market for polyethylene, low density, granulate | polyethylene, low density, granulate | APOS, S","market for polystyrene, general purpose | polystyrene, general purpose | APOS, S","market for sodium hydroxide, without water, in 50% solution state | sodium hydroxide, without water, in 50% solution state | APOS, S","market for wastewater, average | wastewater, average | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for natural gas, high pressure | natural gas, high pressure | APOS, S","mechanical recycling, HDPE sorted (BAU)","mechanical recycling, LDPE sorted (BAU)","mechanical recycling, PET sorted (BAU)","mechanical recycling, PP sorted (BAU)","mechanical recycling, PS sorted (BAU)",open burning,PET production (BAU),"polyethylene terephthalate, granulate, amorphous, recycled to generic market for amorphous PET granulate | polyethylene terephthalate, granulate, amorphous | APOS, S","polyethylene, high density, granulate, recycled to generic market for high density PE granulate | polyethylene, high density, granulate | APOS, S","polypropylene production, granulate | polypropylene, granulate | APOS, S","polyvinylchloride production, bulk polymerisation | polyvinylchloride, bulk polymerised | APOS, S",PP production (BAU),PS production (BAU),"solvent production, organic | solvent, organic | APOS, S",Sorting (BAU),"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | APOS, S","tap water production, conventional treatment | tap water | APOS, S","titanium tetrachloride production | titanium tetrachloride | APOS, S","treatment of hazardous waste, hazardous waste incineration, with energy recovery | hazardous waste, for incineration | APOS, S","treatment of municipal solid waste, sanitary landfill | municipal solid waste | APOS, S","treatment of waste plastic, mixture, open burning | waste plastic, mixture | APOS, S","treatment of waste plastic, mixture, sanitary landfill | waste plastic, mixture | APOS, S","treatment of wastewater, average, capacity 1E9l/year | wastewater, average | APOS, S","treatment of wastewater, unpolluted, capacity 5E9l/year | wastewater, unpolluted | APOS, S"
95a9f739-736a-57fe-b592-dfb52251ef1e,Emission to water,unspecified,Dimethyl hexynediol,,kg,,,1.17306E-11,0.002680221,2.33868E-11,1.12225E-11,2.28597E-12,1.80148E-14,2.45736E-11,1.85359E-14,1.34994E-11,1.16926E-11,3.85376E-13,,1.34669E-13,2.05968E-12,,,,2.5084E-12,3.0949E-12,1.63787E-11,4.26931E-14,2.00131E-11,3.94206E-13,3.13847E-11,6.93117E-12,1.81805E-11,1.00609E-12,,,,,,,,7.2882E-11,3.69921E-10,1.02396E-11,2.92494E-11,,,9.55033E-12,,8.01408E-13,2.44523E-14,1.85565E-10,7.36036E-12,2.2643E-13,,7.7879E-14,6.96937E-12,2.26758E-12
7ee1a767-185e-444b-913d-6acbfdbab3bd,Emission to air,high population density,Dimethyl malonate,,kg,,,1.55748E-12,0.001013949,4.04549E-12,1.95301E-12,3.09492E-13,6.77474E-15,3.75255E-12,7.13197E-15,2.28019E-12,1.90806E-12,2.82019E-13,,2.29456E-14,2.6571E-13,,,,3.3359E-13,5.94356E-13,2.46233E-12,9.91075E-15,3.19349E-12,2.78514E-13,4.84365E-12,1.79789E-12,2.40529E-12,1.30319E-13,,,,,,,,1.15528E-12,7.39448E-11,1.68173E-12,4.9021E-12,,,1.73734E-12,,4.53594E-14,6.0913E-16,1.49846E-11,1.38054E-12,4.61036E-14,,1.66705E-14,1.80821E-12,8.87463E-13
edf9fe90-37ee-4d8b-af9b-2e959422abfd,Emission to air,high population density,Dimethylamine,,kg,,,7.44573E-12,0.003776303,1.98606E-11,8.2216E-12,1.45468E-12,1.27512E-14,1.70793E-11,1.31452E-14,1.06017E-11,8.67976E-12,2.6653E-13,,8.65986E-14,1.30698E-12,,,,1.59438E-12,2.00946E-12,1.09349E-11,2.94403E-14,1.37507E-11,2.80988E-13,2.10205E-11,9.72034E-12,1.1534E-11,6.52273E-13,,,,,,,,4.59837E-11,2.32457E-10,7.57631E-12,2.14212E-11,,,7.0174E-12,,6.38608E-13,1.56105E-14,1.22238E-10,5.00072E-12,1.63779E-13,,6.76374E-14,9.77901E-12,6.26332E-12
56d00bcd-9da1-4486-bfe6-10dc0f1d4575,Emission to air,unspecified,Dimethylamine,,kg,,,1.28438E-10,0.031115937,2.7225E-10,1.30184E-10,2.92913E-11,2.03406E-13,2.70655E-10,2.09324E-13,1.69439E-10,1.32964E-10,5.08517E-12,,1.47494E-12,2.63917E-11,,,,3.21471E-11,3.3909E-11,1.80814E-10,5.38325E-13,2.22981E-10,4.65083E-12,3.49629E-10,7.77649E-11,2.00845E-10,1.10741E-11,,,,,,,,7.84741E-10,4.06014E-09,1.14561E-10,3.30497E-10,,,1.11354E-10,,1.05057E-11,2.64608E-13,2.41347E-09,8.27709E-11,2.53161E-12,,8.88393E-13,7.81941E-11,2.61448E-11
d9977222-46f1-447f-8d65-f34f060b1087,Emission to water,surface water,Dimethylamine,,kg,,,4.75757E-11,0.029649447,1.31829E-10,5.86978E-11,9.71041E-12,1.68013E-13,1.14136E-10,1.76248E-13,7.25537E-11,5.80177E-11,1.05605E-11,,6.48395E-13,8.27808E-12,,,,1.04521E-11,1.61704E-11,7.41541E-11,2.74595E-13,9.55336E-11,6.26733E-12,1.44627E-10,5.8784E-11,7.34378E-11,4.18279E-12,,,,,,,,1.32958E-10,2.07488E-09,5.22886E-11,1.47596E-10,,,5.22965E-11,,2.43377E-12,4.90779E-14,5.89959E-10,3.96613E-11,1.28404E-12,,4.92848E-13,5.91274E-11,3.30588E-11
d0cde0b1-afcc-5179-8895-0aacba2e15a1,Emission to air,unspecified,Dimethyldichlorosilane,,kg,,,7.30645E-11,0.017031848,1.45969E-10,7.00791E-11,1.42473E-11,1.12404E-13,1.53301E-10,1.15656E-13,8.42169E-11,7.29933E-11,2.40571E-12,,8.39049E-13,1.28364E-11,,,,1.56333E-11,1.92854E-11,1.02109E-10,2.66528E-13,1.24875E-10,2.46034E-12,1.95764E-10,4.32547E-11,1.13294E-10,6.27065E-12,,,,,,,,4.53954E-10,2.30351E-09,6.39242E-11,1.8267E-10,,,5.96446E-11,,4.99081E-12,1.52301E-13,1.15654E-09,4.5916E-11,1.41185E-12,,4.85738E-13,4.34929E-11,1.41957E-11
4c8e3c03-0943-5ddd-aa22-c0314291fdf9,Emission to water,unspecified,Dimethyldichlorosilane,,kg,,,2.69233E-12,0.0006276,5.37877E-12,2.58232E-12,5.24994E-13,4.14193E-15,5.64891E-12,4.26177E-15,3.10328E-12,2.6897E-12,8.86471E-14,,3.09178E-14,4.73005E-13,,,,5.76067E-13,7.10641E-13,3.76258E-12,9.82119E-15,4.60146E-12,9.06601E-14,7.21365E-12,1.59388E-12,4.17475E-12,2.31065E-13,,,,,,,,1.67276E-11,8.48811E-11,2.35552E-12,6.73116E-12,,,2.19782E-12,,1.83905E-13,5.61208E-15,4.2617E-11,1.69194E-12,5.20248E-14,,1.78988E-14,1.60266E-12,5.23091E-13
6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,Emission to air,high population density,Dinitrogen monoxide,,kg,,,1.54754E-06,2547.3275,0.000630443,7.07159E-06,1.01144E-06,1.06646E-07,9.20531E-06,1.08444E-07,1.3018E-05,5.28363E-06,3.52477E-06,,1.46559E-07,7.95155E-07,,,,1.04944E-06,4.63985E-07,3.2245E-06,1.96569E-06,1.10105E-05,1.0238E-06,6.79128E-06,0.000117958,2.80781E-06,1.26514E-06,,,,,,,,1.01572E-05,7.04157E-06,1.21822E-05,1.38277E-05,,,0.000141553,,7.19997E-07,1.7795E-09,7.19037E-05,3.30235E-05,3.94119E-06,0.00011625,4.10528E-07,0.000118049,2.75406E-06
afd6d670-bbb0-4625-9730-04088a5b035e,Emission to air,low population density,Dinitrogen monoxide,,kg,,,6.67668E-06,1813.9555,1.41179E-05,7.70849E-06,3.99892E-06,1.47192E-08,1.43163E-05,1.52379E-08,7.29582E-06,6.82312E-06,4.46672E-07,,9.68864E-08,3.60434E-06,,,,4.37868E-06,1.90559E-06,9.4652E-06,2.89059E-08,1.21484E-05,5.53405E-07,1.86519E-05,4.63109E-06,1.08354E-05,1.09426E-06,,,,,,,,1.03305E-05,1.74547E-05,6.11082E-06,1.72008E-05,,,6.74047E-06,,2.06306E-07,4.69865E-09,5.16458E-05,5.08096E-06,1.62456E-07,,6.34629E-08,4.65813E-06,1.72098E-06
81305cda-63f1-4c1a-99c6-2c2568550ec4,Emission to air,"low population density, long-term",Dinitrogen monoxide,,kg,,,6.49731E-10,3.9914421,5.0428E-08,4.04576E-09,5.14927E-10,3.38677E-12,4.40244E-09,3.50641E-12,2.69665E-09,2.60298E-09,2.80865E-10,,1.39367E-11,3.97902E-10,,,,5.31024E-10,2.7279E-10,1.95358E-09,1.14746E-11,3.5208E-09,1.03681E-10,4.18133E-09,1.52422E-09,1.18114E-09,2.5676E-10,,,,,,,,4.54883E-09,5.088E-07,2.8743E-09,6.76884E-09,,,2.79508E-09,,5.17309E-11,1.19013E-12,3.3222E-08,1.18884E-09,2.67177E-11,,1.35378E-11,1.53113E-09,1.07958E-09
20185046-64bb-4c09-a8e7-e8a9e144ca98,Emission to air,unspecified,Dinitrogen monoxide,,kg,,,4.63522E-06,1496.3042,1.15884E-05,6.06629E-06,7.66379E-06,1.63806E-08,1.07959E-05,1.70263E-08,4.70224E-06,6.53562E-06,4.37548E-07,,9.12054E-08,3.65092E-06,,,,1.21488E-05,1.26739E-06,6.96017E-06,3.07542E-07,1.13832E-05,1.58186E-06,1.46889E-05,4.21541E-06,9.96621E-06,1.36099E-06,,,,,,,,8.39336E-06,6.18286E-06,6.52361E-06,1.51198E-05,8.27005E-07,,5.75209E-06,,2.03338E-07,5.71462E-09,4.86036E-05,4.61984E-06,3.30912E-07,,2.45075E-07,4.23094E-06,2.16915E-06
163c18a3-ea90-32a5-a19d-9772a437af82,Emission to air,unspecified,Dinitrogen tetroxide,,kg,,,,,,,,2.11462E-13,7.69299E-11,2.16486E-13,4.96265E-11,5.70089E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd94f47-0da2-5c4a-bfae-013bacbcf648,Emission to air,unspecified,Dinitrogen tetroxide,,kg,,,2.99866E-11,0.01602301,1.27637E-09,1.09672E-10,1.23119E-11,,,,,,1.25792E-12,,3.94415E-13,1.02186E-11,,,,1.45541E-11,8.16189E-12,1.76753E-06,2.12405E-13,6.92611E-11,2.267E-12,3.08376E-10,4.62915E-11,4.66428E-11,4.16804E-12,,,,,,,,1.97897E-10,9.3682E-10,3.93697E-10,1.41115E-09,,,8.51877E-09,,2.0975E-12,6.53906E-14,3.06966E-09,9.62278E-11,8.77249E-13,,4.25471E-13,4.64628E-11,1.48595E-11
237a5f15-8119-472a-8988-88b7ecb42405,Emission to air,high population density,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,1.23672E-14,0.000397334,4.51711E-13,1.7735E-13,1.38853E-14,4.15237E-14,2.63322E-13,4.18625E-14,2.72396E-13,3.36465E-13,4.54854E-15,,1.19213E-15,1.21508E-14,,,,1.50992E-14,2.94338E-14,1.56266E-13,2.00088E-12,3.77244E-13,4.6228E-13,2.58527E-13,2.42176E-11,2.24041E-14,1.10779E-14,,,,,,,,6.69664E-12,2.52593E-12,3.34376E-13,6.97332E-13,,,1.54004E-13,,7.62068E-15,1.2531E-16,1.26275E-12,3.06587E-12,2.37605E-14,5.6071E-10,4.79549E-15,2.42562E-11,1.90397E-12
f77c5e36-ee47-4437-b757-03139bb1d6d6,Emission to air,low population density,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,3.42665E-14,3.23572E-05,1.00297E-13,4.39362E-14,1.39013E-14,7.84025E-17,9.01658E-14,8.06103E-17,4.25903E-14,4.54226E-14,2.39888E-15,,4.48565E-16,1.24164E-14,,,,1.51637E-14,1.05292E-14,5.40531E-14,6.96377E-16,7.12195E-14,3.41973E-15,1.03729E-13,4.89559E-14,5.24338E-14,4.19258E-15,,,,,,,,4.77034E-14,7.07062E-14,4.26975E-14,1.1295E-13,,,4.106E-14,,1.20331E-15,2.22099E-17,2.64771E-13,2.6342E-14,8.58184E-16,,3.79216E-16,4.92432E-14,2.9695E-14
e69dfe04-4b45-4e87-a6ce-08b1af61ca22,Emission to air,"low population density, long-term","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,3.35275E-19,3.39464E-09,1.21306E-15,4.37303E-17,3.36679E-18,7.72944E-21,1.06284E-17,7.98224E-21,6.34476E-18,4.14238E-18,5.27793E-19,,1.95612E-20,1.4393E-18,,,,2.88963E-18,1.46871E-19,1.61666E-18,3.07969E-20,1.40268E-17,3.04746E-19,3.26008E-18,3.06875E-18,5.52067E-19,5.5461E-19,,,,,,,,3.56192E-18,8.22652E-18,1.80127E-17,1.2436E-17,,,1.72672E-17,,6.05273E-20,6.92202E-22,1.19681E-17,2.79527E-18,5.38838E-20,,4.57145E-20,3.08379E-18,2.61781E-18
082903e4-45d8-4078-94cb-736b15279277,Emission to air,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,7.73714E-14,0.000119794,3.95324E-13,3.58094E-13,4.16466E-14,1.35395E-15,2.34886E-13,1.44608E-15,3.8727E-13,2.658E-13,8.27703E-15,,6.40885E-14,3.28088E-14,,,,2.43279E-13,2.25624E-14,1.35705E-13,1.12704E-15,1.93681E-13,1.36694E-14,2.52631E-13,2.33491E-13,1.11827E-13,1.51626E-12,,,,,,,,5.63144E-13,3.16553E-13,1.50014E-13,5.99528E-13,,,2.28831E-13,,4.06025E-14,1.83561E-16,8.94142E-13,1.2642E-13,2.52469E-15,,1.49672E-15,2.34765E-13,1.88914E-13
c92fd720-f607-4e43-be95-78eb232f1b60,Emission to soil,industrial,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,,,,,,9.81204E-15,6.74183E-14,9.87085E-15,4.63687E-14,8.50296E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7533d11b-e96e-4a99-80f2-91400a62d650,Emission to soil,industrial,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,1.91227E-15,0.000108047,1.03427E-13,3.93686E-14,1.62537E-15,,,,,,3.67263E-16,,3.0748E-16,1.42771E-15,,,,1.76894E-15,7.72139E-15,3.84128E-14,5.55665E-13,9.5957E-14,1.2219E-13,6.35914E-14,6.59405E-12,3.37019E-15,2.74762E-15,,,,,,,,1.85505E-12,4.67999E-13,8.52097E-14,1.72996E-13,,,3.39647E-14,,1.68378E-16,3.24343E-17,1.65765E-13,1.56852E-14,1.55618E-15,1.5575E-10,9.4862E-16,6.60577E-12,5.24494E-13
7650e845-c21c-4052-b5ae-b82220ad91c7,Emission to soil,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,,,,,,1.23998E-18,1.36821E-15,1.28896E-18,2.1964E-15,7.23137E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24752b90-cc53-4198-a442-14196853148d,Emission to soil,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,6.48424E-16,1.79438E-07,1.50143E-15,1.06729E-15,7.87226E-17,,,,,,2.64764E-17,,6.45544E-18,7.06229E-17,,,,8.61239E-17,1.7367E-16,9.11137E-16,1.40595E-18,1.01579E-15,2.31487E-17,1.61264E-15,4.76362E-16,9.19907E-16,3.09165E-17,,,,,,,,1.52485E-16,2.25958E-16,6.01446E-16,1.57195E-15,,,8.46753E-16,,8.39786E-17,1.50618E-19,3.19934E-15,3.99695E-16,1.28786E-17,,4.56303E-18,4.7918E-16,1.9755E-16
737c3221-1456-4c6b-8605-6ac00dc88b2e,Emission to water,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,9.62123E-20,5.02498E-09,4.57974E-18,1.43882E-15,3.77816E-19,,,,,,2.53736E-20,,1.1662E-20,3.32235E-19,,,,4.09577E-19,2.63526E-19,1.70489E-18,7.27773E-21,2.91076E-17,7.70478E-20,3.52693E-18,1.82319E-16,1.66883E-19,1.25669E-19,,,,,,,,1.19735E-17,2.03818E-18,1.26844E-17,2.87364E-14,,,1.93731E-18,,1.11156E-20,1.44298E-21,9.37727E-18,9.05632E-19,7.11266E-20,,5.62642E-20,1.82691E-16,1.28457E-17
63e7b042-8549-11e0-9d78-0800200c9a66,Emission to water,unspecified,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,kg,,,,,,,,2.55434E-21,3.72938E-18,2.64318E-21,2.25033E-18,1.41687E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8560a8-23e0-57f0-ade2-69103c953de8,Emission to water,unspecified,Diphenylether-compound,,kg,,,4.11754E-12,0.000997536,8.72798E-12,4.17351E-12,9.3904E-13,6.52093E-15,8.67685E-12,6.71064E-15,5.43198E-12,4.26265E-12,1.63024E-13,,4.72848E-14,8.46082E-13,,,,1.03059E-12,1.08708E-12,5.79666E-12,1.7258E-14,7.14848E-12,1.49099E-13,1.12087E-11,2.49304E-12,6.43882E-12,3.55022E-13,,,,,,,,2.51578E-11,1.30163E-10,3.67266E-12,1.05953E-11,,,3.56988E-12,,3.36798E-13,8.48297E-15,7.73728E-11,2.65352E-12,8.116E-14,,2.84807E-14,2.5068E-12,8.38167E-13
8892f038-c4cf-4166-adeb-df61c4e32af0,Emission to water,ocean,Diphenyltin,,kg,,,8.80589E-16,2.58661E-07,2.40089E-15,9.84589E-16,1.56008E-16,1.48417E-18,1.90503E-15,1.52788E-18,1.14314E-15,9.39994E-16,4.09328E-17,,1.02415E-17,1.4023E-16,,,,1.71435E-16,2.33016E-16,1.28063E-15,4.7058E-18,1.62417E-15,3.54806E-17,2.5623E-15,5.48894E-16,1.42163E-15,8.02456E-17,,,,,,,,5.40839E-15,4.154E-14,8.31803E-16,2.44135E-15,,,9.62192E-16,,6.24858E-17,1.81898E-18,5.7172E-14,5.99076E-16,1.79899E-17,,6.21726E-18,5.51906E-16,1.92877E-16
9a1e90d7-af5d-41ab-bf7b-d4d4248d9e24,Emission to air,high population density,Dipropylamine,,kg,,,1.44898E-12,0.002374484,8.1463E-12,2.8638E-12,4.55042E-13,8.53398E-15,4.81143E-12,8.96407E-15,3.44367E-12,2.54634E-12,2.17947E-12,,2.28046E-14,3.24471E-13,,,,4.65947E-13,5.54262E-13,2.75568E-12,1.79547E-14,4.27959E-12,3.18535E-13,5.74941E-12,2.15959E-12,2.4216E-12,2.01845E-13,,,,,,,,2.54399E-12,1.10242E-10,2.8196E-12,6.89587E-12,,,2.83631E-12,,6.46032E-14,9.64772E-16,2.14431E-11,1.91325E-12,4.93204E-14,,2.04261E-14,2.17119E-12,1.28928E-12
f87e0478-9ba4-4d6b-a1ca-5667d07f3465,Emission to water,surface water,Dipropylamine,,kg,,,3.47762E-12,0.005698827,1.95514E-11,6.87322E-12,1.09212E-12,2.04819E-14,1.15476E-11,2.15142E-14,8.26493E-12,6.11132E-12,5.23077E-12,,5.47321E-14,7.78745E-13,,,,1.11829E-12,1.33026E-12,6.61377E-12,4.30919E-14,1.02712E-11,7.64498E-13,1.37988E-11,5.18311E-12,5.81196E-12,4.84435E-13,,,,,,,,6.10565E-12,2.64585E-10,6.76713E-12,1.65504E-11,,,6.80724E-12,,1.5505E-13,2.31549E-15,5.14643E-11,4.59187E-12,1.18371E-13,,4.90236E-14,5.21094E-12,3.09431E-12
063a0cee-aa71-4ea6-85ca-045c74ca1a66,Emission to soil,agricultural,Diquat,,kg,,,6.05149E-11,0.21058473,5.62633E-10,2.05107E-10,3.00371E-11,4.67317E-13,3.17345E-10,4.86995E-13,2.66917E-10,1.65671E-10,3.43662E-10,,8.82396E-13,1.41222E-11,,,,2.81068E-11,2.21969E-11,1.49328E-10,1.68497E-12,2.91645E-10,1.37552E-11,3.25947E-10,1.19765E-10,1.12571E-10,8.0332E-12,,,,,,,,1.91232E-10,5.25823E-10,2.45192E-10,4.67543E-10,,,2.29885E-10,,5.19542E-12,7.55665E-14,1.25092E-09,1.37516E-10,2.3536E-12,,1.0851E-12,1.20361E-10,8.26513E-11
7d42cef0-9fb3-4559-963d-f88c0878eb45,Emission to air,"low population density, long-term",diquat dibromide,,kg,,,3.53637E-22,2.69841E-13,2.47194E-21,1.09434E-21,5.07563E-22,1.18481E-24,9.11034E-22,1.22274E-24,2.63634E-21,8.77626E-22,1.00804E-22,,4.10934E-24,4.5723E-22,,,,5.57494E-22,9.57119E-23,6.48779E-22,8.60798E-24,1.00474E-21,4.65172E-23,1.56863E-21,4.03683E-22,7.3234E-22,3.64172E-23,,,,,,,,8.35418E-22,1.21551E-20,5.64924E-22,1.9463E-21,,,9.95074E-22,,2.02267E-22,4.18236E-25,4.51241E-20,4.47965E-22,1.22434E-23,,6.03752E-24,4.05985E-22,2.05106E-22
0e0554ad-f6aa-472e-88e0-489f19bec2bb,Emission to soil,agricultural,Diquat dibromide,,kg,,,2.70546E-21,2.06438E-12,1.89113E-20,8.3721E-21,3.88305E-21,9.06422E-24,6.96976E-21,9.35443E-24,2.0169E-20,6.71418E-21,7.71187E-22,,3.1438E-23,3.49798E-21,,,,4.26504E-21,7.32233E-22,4.96341E-21,6.58543E-23,7.68668E-21,3.55874E-22,1.20006E-20,3.08833E-21,5.60268E-21,2.78606E-22,,,,,,,,6.39127E-21,9.29913E-20,4.32188E-21,1.48899E-20,,,7.6127E-21,,1.54742E-21,3.19966E-24,3.45217E-19,3.42711E-21,9.36669E-23,,4.61893E-23,3.10594E-21,1.56914E-21
a20bde8a-6f75-4a5b-83d0-e5b370790cc9,Emission to water,ground water,diquat dibromide,,kg,,,3.00512E-22,2.29304E-13,2.10059E-21,9.29941E-22,4.31315E-22,1.00682E-24,7.74174E-22,1.03905E-24,2.2403E-21,7.45785E-22,8.56604E-23,,3.49202E-24,3.88543E-22,,,,4.73744E-22,8.13336E-23,5.51316E-22,7.31485E-24,8.53807E-22,3.95292E-23,1.33298E-21,3.4304E-22,6.22324E-22,3.09464E-23,,,,,,,,7.09917E-22,1.03291E-20,4.80058E-22,1.65392E-21,,,8.45589E-22,,1.71881E-22,3.55406E-25,3.83453E-20,3.8067E-22,1.04042E-23,,5.13053E-24,3.44996E-22,1.74294E-22
61505469-d82e-4f73-9ac6-bb6910038c26,Emission to water,ocean,"Discarded fish, demersal, to ocean",,kg,,,2.08212E-08,4.0058848,3.45648E-08,1.6684E-08,1.91234E-09,2.92569E-11,4.2966E-08,3.00874E-11,1.36464E-08,1.83656E-08,2.94972E-10,,2.39258E-10,1.72275E-09,,,,2.09654E-09,5.484E-09,2.84685E-08,4.47238E-11,3.39332E-08,5.49886E-10,5.32879E-08,1.14527E-08,3.15425E-08,1.77363E-09,,,,,,,,1.35731E-07,7.21924E-07,1.71208E-08,4.74786E-08,,,1.42254E-08,,5.72238E-10,4.48763E-11,2.57462E-07,1.2109E-08,3.78743E-10,,1.2158E-10,1.15154E-08,3.43455E-09
68e3130c-7c4b-4825-a383-c54410568d5d,Emission to water,ocean,"Discarded fish, pelagic, to ocean",,kg,,,3.56185E-09,1.6470507,1.6413E-08,5.96058E-09,1.158E-09,7.73766E-12,8.30025E-09,7.97475E-12,8.58426E-09,4.96237E-09,3.53162E-10,,4.20165E-11,1.03965E-09,,,,1.27414E-09,9.4907E-10,5.71631E-09,3.92732E-11,7.89858E-09,2.29897E-10,1.25555E-08,2.65586E-09,6.3795E-09,3.5053E-10,,,,,,,,1.9472E-08,1.56668E-07,4.10424E-09,1.29429E-08,,,6.4539E-09,,5.32225E-10,6.80391E-12,5.68661E-07,3.03553E-09,8.6529E-11,,3.2668E-11,2.6705E-09,1.10486E-09
54c743a4-5438-4f3c-8e84-89b3e6ec0cc0,Emission to water,ground water,Dissolved solids,,kg,,,1.65038E-05,4966.9803,4.19414E-05,3.61114E-05,2.42813E-06,3.72539E-08,5.6962E-05,3.88299E-08,6.62621E-05,1.87147E-05,1.68604E-05,,1.74894E-07,2.06009E-06,,,,2.59712E-06,4.44951E-06,2.35024E-05,4.94748E-08,5.8495E-05,8.6265E-07,4.41636E-05,1.33984E-05,2.52219E-05,1.06219E-06,,,,,,,,1.17576E-05,1.02153E-05,6.11085E-05,5.76524E-05,,,4.58256E-05,,1.85939E-06,7.0537E-09,0.000197373,1.10734E-05,3.74461E-07,,1.4645E-07,1.34761E-05,6.1908E-06
cfecebe1-1e13-458d-85bc-d40a9f934927,Emission to water,surface water,Dissolved solids,,kg,,,5.15923E-06,41673.485,8.47032E-05,8.1136E-05,2.14544E-05,1.66809E-05,5.37202E-05,1.59431E-05,5.76732E-05,0.000147752,4.47209E-06,,5.91758E-07,1.93307E-05,,,,2.34572E-05,2.82154E-06,3.42362E-05,6.96592E-07,5.97942E-05,0.000219025,4.44429E-05,0.000113544,8.8152E-06,1.89534E-05,,,,,,,,7.93189E-05,2.34854E-05,5.03731E-05,8.9204E-05,,,0.000100261,,8.82691E-07,1.31724E-08,0.00016077,2.40184E-05,1.01461E-06,,9.12636E-07,0.000114156,0.000105788
5ce634de-b810-4533-9efb-719c38fe7c09,Emission to water,unspecified,Dissolved solids,,kg,,,0.001744626,373996.37,0.007954099,0.008580389,0.000194078,2.80261E-06,0.003719876,2.88828E-06,0.008801219,0.005578333,0.000118046,,0.001748872,0.000237703,,,,0.000181637,0.000459757,0.002378934,3.33996E-06,0.003213985,4.92286E-05,0.004194784,0.001116007,0.002495306,0.040936658,,,,,,,,0.008589066,0.00430111,0.002601869,0.01131344,,,0.004645626,,0.001087724,2.85877E-06,0.009093663,0.001105652,3.23607E-05,,1.07726E-05,0.001122393,0.000368717
31913320-21f3-4cc2-b09a-a15ac9b65f5e,Emission to soil,agricultural,Dithianon,,kg,,,3.10939E-13,0.000682597,2.11096E-12,9.83159E-13,2.0885E-13,1.32673E-15,1.11352E-12,1.37265E-15,1.63461E-12,7.37511E-13,6.87124E-14,,4.22386E-15,1.87301E-13,,,,2.28639E-13,9.5648E-14,6.86396E-13,4.36221E-15,1.26201E-12,3.68578E-14,1.88192E-12,4.36903E-13,8.14125E-13,4.34377E-14,,,,,,,,1.56735E-12,7.24391E-12,5.9657E-13,2.21234E-12,,,9.29595E-13,,4.8673E-14,6.73892E-16,1.39258E-11,4.77022E-13,1.35114E-14,,5.07917E-15,4.39113E-13,2.55813E-13
